reward maximum_reward best_actions total_actions
3809.9200000000001 4040 3114 4040
3829.79 4060 3133 4060
3849.7199999999998 4080 3152 4080
3869.5500000000002 4100 3171 4100
3889.4899999999998 4120 3190 4120
3909.3000000000002 4140 3209 4140
3928.9400000000001 4160 3226 4160
3948.75 4180 3245 4180
3968.6199999999999 4200 3263 4200
3988.0700000000002 4220 3281 4220
4007.8299999999999 4240 3300 4240
4027.71 4260 3318 4260
4047.1100000000001 4280 3336 4280
4066.7399999999998 4300 3354 4300
4086.29 4320 3371 4320
4105.8900000000003 4340 3389 4340
4125.5699999999997 4360 3407 4360
4145.3699999999999 4380 3425 4380
4165.2399999999998 4400 3444 4400
4185.0600000000004 4420 3463 4420
4204.8800000000001 4440 3481 4440
4224.7200000000003 4460 3501 4460
4244.5900000000001 4480 3520 4480
4264.3500000000004 4500 3538 4500
4284.0799999999999 4520 3556 4520
4303.75 4540 3574 4540
4323.6800000000003 4560 3593 4560
4343.3699999999999 4580 3611 4580
4363.0200000000004 4600 3628 4600
4382.9899999999998 4620 3648 4620
4402.8000000000002 4640 3666 4640
4422.6199999999999 4660 3685 4660
4442.3199999999997 4680 3702 4680
4462.0100000000002 4700 3720 4700
4481.7700000000004 4720 3738 4720
4501.4899999999998 4740 3756 4740
4521.4200000000001 4760 3775 4760
4541.2799999999997 4780 3794 4780
4561.0799999999999 4800 3812 4800
4580.9700000000003 4820 3832 4820
4600.8999999999996 4840 3851 4840
4620.7299999999996 4860 3870 4860
4640.54 4880 3888 4880
4660.3500000000004 4900 3907 4900
4680.21 4920 3925 4920
4700.1199999999999 4940 3944 4940
4720 4960 3964 4960
4739.9200000000001 4980 3983 4980
4759.7200000000003 5000 4001 5000
4779.54 5020 4020 5020
4799.4399999999996 5040 4039 5040
4819.1700000000001 5060 4057 5060
4838.8000000000002 5080 4075 5080
4858.5600000000004 5100 4094 5100
4878.2299999999996 5120 4112 5120
4897.6499999999996 5140 4130 5140
4917.1000000000004 5160 4148 5160
4936.5799999999999 5180 4166 5180
4955.8599999999997 5200 4183 5200
4975.4899999999998 5220 4202 5220
4995.2200000000003 5240 4220 5240
5015.0799999999999 5260 4238 5260
5034.8500000000004 5280 4257 5280
5054.6700000000001 5300 4276 5300
5074.6400000000003 5320 4296 5320
5094.4700000000003 5340 4314 5340
5114.3800000000001 5360 4333 5360
5134.21 5380 4352 5380
5154.0799999999999 5400 4370 5400
5173.9200000000001 5420 4389 5420
5193.7299999999996 5440 4407 5440
5213.5500000000002 5460 4425 5460
5233.0799999999999 5480 4443 5480
5252.8900000000003 5500 4462 5500
5272.3100000000004 5520 4480 5520
5291.2600000000002 5540 4497 5540
5309.2200000000003 5560 4513 5560
5326.8400000000001 5580 4528 5580
5344.5699999999997 5600 4543 5600
5363.96 5620 4561 5620
5382.8999999999996 5640 4578 5640
