reward maximum_reward best_actions total_actions
3972.6089999999999 5540 533 5540
3988.2069999999999 5560 535 5560
4003.7150000000001 5580 538 5580
4019.192 5600 540 5600
4034.6550000000002 5620 543 5620
4050.2170000000001 5640 545 5640
4065.7330000000002 5660 548 5660
4081.3220000000001 5680 550 5680
4096.9290000000001 5700 553 5700
4112.5209999999997 5720 556 5720
4128.0320000000002 5740 558 5740
4143.585 5760 561 5760
4159.0529999999999 5780 563 5780
4174.6790000000001 5800 566 5800
4190.4170000000004 5820 568 5820
4206.1229999999996 5840 571 5840
4221.768 5860 573 5860
4237.4120000000003 5880 576 5880
4252.951 5900 579 5900
4268.4740000000002 5920 581 5920
4284.1310000000003 5940 584 5940
4299.741 5960 586 5960
4315.3689999999997 5980 589 5980
4330.8950000000004 6000 591 6000
4346.5929999999998 6020 594 6020
4362.2619999999997 6040 597 6040
4377.9610000000002 6060 599 6060
4393.5370000000003 6080 602 6080
4409.1409999999996 6100 605 6100
4424.7359999999999 6120 607 6120
4440.3789999999999 6140 610 6140
4456.0889999999999 6160 613 6160
4471.8230000000003 6180 616 6180
4487.5159999999996 6200 618 6200
4503.3190000000004 6220 621 6220
4519.0590000000002 6240 624 6240
4534.7269999999999 6260 627 6260
4550.5460000000003 6280 630 6280
4566.326 6300 632 6300
4582.0420000000004 6320 635 6320
4597.8549999999996 6340 638 6340
4613.7489999999998 6360 641 6360
4629.433 6380 643 6380
4645.2380000000003 6400 646 6400
4661.0810000000001 6420 649 6420
4676.8450000000003 6440 652 6440
4692.6490000000003 6460 655 6460
4708.4939999999997 6480 658 6480
4724.3739999999998 6500 661 6500
4740.2359999999999 6520 663 6520
4756.049 6540 666 6540
4772.0379999999996 6560 669 6560
4787.9449999999997 6580 672 6580
4803.741 6600 675 6600
4819.6549999999997 6620 679 6620
4835.5770000000002 6640 682 6640
4851.5069999999996 6660 685 6660
4867.5519999999997 6680 688 6680
4883.5039999999999 6700 691 6700
4899.451 6720 694 6720
4915.5119999999997 6740 698 6740
4931.384 6760 701 6760
4947.3850000000002 6780 704 6780
4963.3199999999997 6800 707 6800
4979.317 6820 711 6820
4995.3419999999996 6840 714 6840
5011.3379999999997 6860 717 6860
5027.3119999999999 6880 721 6880
5043.2920000000004 6900 724 6900
5059.1090000000004 6920 727 6920
5075.009 6940 731 6940
5090.9120000000003 6960 734 6960
5106.8429999999998 6980 737 6980
5122.7920000000004 7000 741 7000
5138.7150000000001 7020 744 7020
5154.6099999999997 7040 748 7040
5170.5309999999999 7060 751 7060
5186.3909999999996 7080 754 7080
5202.2139999999999 7100 757 7100
5217.893 7120 760 7120
5233.7470000000003 7140 764 7140
5249.6059999999998 7160 767 7160
5265.5320000000002 7180 770 7180
5281.4859999999999 7200 774 7200
5297.4530000000004 7220 777 7220
5313.5159999999996 7240 781 7240
5329.5309999999999 7260 784 7260
5345.491 7280 788 7280
5361.5150000000003 7300 792 7300
5377.5460000000003 7320 795 7320
5393.6019999999999 7340 799 7340
5409.6400000000003 7360 803 7360
5425.741 7380 806 7380
5441.808 7400 810 7400
5457.9179999999997 7420 814 7420
5474.0410000000002 7440 818 7440
5490.1999999999998 7460 821 7460
5506.4350000000004 7480 825 7480
5522.7200000000003 7500 829 7500
5539.0159999999996 7520 833 7520
5555.1949999999997 7540 837 7540
5571.4859999999999 7560 841 7560
5587.8119999999999 7580 845 7580
5604.1239999999998 7600 850 7600
5620.5190000000002 7620 854 7620
5636.8919999999998 7640 858 7640
5653.2259999999997 7660 862 7660
5669.5889999999999 7680 866 7680
5685.7110000000002 7700 870 7700
5701.9189999999999 7720 875 7720
5718.2129999999997 7740 879 7740
5734.5129999999999 7760 883 7760
5750.817 7780 888 7780
5767.1639999999998 7800 892 7800
5783.5619999999999 7820 896 7820
5799.973 7840 900 7840
5816.3029999999999 7860 905 7860
5832.6930000000002 7880 909 7880
5849.1270000000004 7900 913 7900
5865.4769999999999 7920 918 7920
5881.8490000000002 7940 922 7940
5898.4219999999996 7960 927 7960
5914.9200000000001 7980 931 7980
5931.4369999999999 8000 936 8000
5947.9620000000004 8020 940 8020
5964.4700000000003 8040 945 8040
5980.9229999999998 8060 950 8060
5997.4880000000003 8080 954 8080
6013.9719999999998 8100 959 8100
6030.5640000000003 8120 964 8120
6047.0330000000004 8140 968 8140
6063.5940000000001 8160 973 8160
6080.1319999999996 8180 978 8180
6096.7129999999997 8200 983 8200
6113.3159999999998 8220 988 8220
6129.8469999999998 8240 993 8240
6146.3130000000001 8260 998 8260
6162.9290000000001 8280 1003 8280
6179.5259999999998 8300 1008 8300
6196.0680000000002 8320 1013 8320
6212.6559999999999 8340 1018 8340
6229.1719999999996 8360 1023 8360
6245.6329999999998 8380 1028 8380
6262.1999999999998 8400 1033 8400
6278.6530000000002 8420 1038 8420
6295.0950000000003 8440 1044 8440
6311.6499999999996 8460 1049 8460
6328.2039999999997 8480 1054 8480
6344.7060000000001 8500 1059 8500
6361.1310000000003 8520 1064 8520
6377.6959999999999 8540 1069 8540
6394.1800000000003 8560 1074 8560
6410.6610000000001 8580 1079 8580
6427.1210000000001 8600 1085 8600
6443.6099999999997 8620 1090 8620
6460.1040000000003 8640 1095 8640
6476.7299999999996 8660 1100 8660
6493.2539999999999 8680 1105 8680
6509.6930000000002 8700 1111 8700
6526.2619999999997 8720 1116 8720
6542.7979999999998 8740 1121 8740
6559.2709999999997 8760 1127 8760
6575.7669999999998 8780 1132 8780
6592.3519999999999 8800 1138 8800
6608.9070000000002 8820 1143 8820
6625.5100000000002 8840 1149 8840
6642.1639999999998 8860 1155 8860
6658.8339999999998 8880 1160 8880
6675.5360000000001 8900 1166 8900
6692.2520000000004 8920 1172 8920
6708.8710000000001 8940 1177 8940
6725.6149999999998 8960 1183 8960
6742.2749999999996 8980 1189 8980
6758.9780000000001 9000 1195 9000
6775.6329999999998 9020 1201 9020
6792.4250000000002 9040 1207 9040
6809.1760000000004 9060 1213 9060
6825.933 9080 1219 9080
6842.8109999999997 9100 1225 9100
6859.683 9120 1232 9120
6876.616 9140 1238 9140
6893.6499999999996 9160 1244 9160
6910.5959999999995 9180 1251 9180
6927.5500000000002 9200 1257 9200
6944.4849999999997 9220 1264 9220
6961.4080000000004 9240 1270 9240
6978.46 9260 1277 9260
6995.4480000000003 9280 1283 9280
7012.4899999999998 9300 1290 9300
7029.442 9320 1296 9320
7046.5230000000001 9340 1303 9340
7063.5969999999998 9360 1310 9360
7080.6300000000001 9380 1316 9380
7097.7290000000003 9400 1323 9400
7114.6800000000003 9420 1330 9420
7131.7129999999997 9440 1336 9440
7148.7110000000002 9460 1343 9460
7165.7579999999998 9480 1349 9480
7182.8180000000002 9500 1356 9500
7199.7690000000002 9520 1363 9520
7216.7330000000002 9540 1369 9540
7233.8149999999996 9560 1376 9560
7250.8639999999996 9580 1383 9580
7267.8810000000003 9600 1390 9600
7284.8050000000003 9620 1396 9620
7301.8509999999997 9640 1403 9640
7318.8320000000003 9660 1410 9660
7335.8000000000002 9680 1417 9680
7352.884 9700 1424 9700
7369.9319999999998 9720 1431 9720
7387.0479999999998 9740 1438 9740
7404.0519999999997 9760 1445 9760
7421.0029999999997 9780 1452 9780
7437.9120000000003 9800 1459 9800
7454.8220000000001 9820 1466 9820
7471.8509999999997 9840 1473 9840
7488.8689999999997 9860 1480 9860
7505.8230000000003 9880 1487 9880
7522.8630000000003 9900 1494 9900
7539.732 9920 1501 9920
7556.71 9940 1509 9940
7573.6989999999996 9960 1516 9960
7590.6710000000003 9980 1523 9980
7607.7489999999998 10000 1530 10000
7624.701 10020 1537 10020
7641.6080000000002 10040 1545 10040
7658.5900000000001 10060 1552 10060
7675.5780000000004 10080 1560 10080
7692.6260000000002 10100 1567 10100
7709.6989999999996 10120 1574 10120
7726.5969999999998 10140 1582 10140
7743.5439999999999 10160 1589 10160
7760.6379999999999 10180 1596 10180
7777.7079999999996 10200 1604 10200
7794.6869999999999 10220 1611 10220
7811.7520000000004 10240 1619 10240
7828.7650000000003 10260 1626 10260
7845.7430000000004 10280 1634 10280
7862.8440000000001 10300 1641 10300
7880.018 10320 1649 10320
7897.2280000000001 10340 1657 10340
7914.3779999999997 10360 1664 10360
7931.4899999999998 10380 1672 10380
7948.8249999999998 10400 1680 10400
7966.1189999999997 10420 1687 10420
7983.3850000000002 10440 1695 10440
8000.7340000000004 10460 1703 10460
8018.0110000000004 10480 1711 10480
8035.3649999999998 10500 1719 10500
8052.8360000000002 10520 1727 10520
8070.2460000000001 10540 1735 10540
8087.7139999999999 10560 1743 10560
8105.1959999999999 10580 1751 10580
8122.6930000000002 10600 1759 10600
8140.1440000000002 10620 1767 10620
8157.5889999999999 10640 1775 10640
8175.0320000000002 10660 1784 10660
8192.5969999999998 10680 1792 10680
8210.1290000000008 10700 1801 10700
8227.6730000000007 10720 1809 10720
8245.2399999999998 10740 1818 10740
8262.7890000000007 10760 1826 10760
8280.3449999999993 10780 1835 10780
8297.9200000000001 10800 1843 10800
8315.5740000000005 10820 1852 10820
8333.2009999999991 10840 1861 10840
8350.8209999999999 10860 1869 10860
8368.4879999999994 10880 1878 10880
8386.1700000000001 10900 1887 10900
8403.8539999999994 10920 1896 10920
8421.4850000000006 10940 1904 10940
8439.223 10960 1913 10960
8456.8790000000008 10980 1922 10980
8474.5740000000005 11000 1930 11000
8492.232 11020 1939 11020
8509.8539999999994 11040 1948 11040
8527.4779999999992 11060 1956 11060
8545.1880000000001 11080 1965 11080
8562.7739999999994 11100 1974 11100
8580.3639999999996 11120 1983 11120
8597.9869999999992 11140 1991 11140
8615.5339999999997 11160 2000 11160
8633.1650000000009 11180 2009 11180
8650.7450000000008 11200 2018 11200
8668.3080000000009 11220 2026 11220
8685.8889999999992 11240 2035 11240
8703.4159999999993 11260 2043 11260
8720.9940000000006 11280 2052 11280
8738.4619999999995 11300 2061 11300
8755.9940000000006 11320 2069 11320
8773.5020000000004 11340 2078 11340
8790.9969999999994 11360 2087 11360
8808.4889999999996 11380 2096 11380
8825.9240000000009 11400 2104 11400
8843.3590000000004 11420 2113 11420
8860.8230000000003 11440 2122 11440
8878.3520000000008 11460 2131 11460
8895.8889999999992 11480 2140 11480
8913.4220000000005 11500 2149 11500
8930.7450000000008 11520 2158 11520
8948.1049999999996 11540 2167 11540
8965.5200000000004 11560 2176 11560
8982.9680000000008 11580 2185 11580
9000.5370000000003 11600 2194 11600
9017.9179999999997 11620 2203 11620
9035.4009999999998 11640 2212 11640
9052.8449999999993 11660 2221 11660
9070.3580000000002 11680 2230 11680
9087.9310000000005 11700 2239 11700
9105.4529999999995 11720 2248 11720
9122.9779999999992 11740 2257 11740
9140.4660000000003 11760 2266 11760
9157.9529999999995 11780 2275 11780
9175.4189999999999 11800 2284 11800
9192.9850000000006 11820 2293 11820
9210.5159999999996 11840 2302 11840
9228.0589999999993 11860 2312 11860
9245.6260000000002 11880 2321 11880
9263.2510000000002 11900 2330 11900
9280.8490000000002 11920 2340 11920
9298.4740000000002 11940 2349 11940
9316.0820000000003 11960 2358 11960
9333.7129999999997 11980 2368 11980
9351.3639999999996 12000 2377 12000
9368.9969999999994 12020 2386 12020
9386.7139999999999 12040 2396 12040
9404.3809999999994 12060 2405 12060
9422.0669999999991 12080 2415 12080
9439.7199999999993 12100 2424 12100
9457.4799999999996 12120 2434 12120
9475.2139999999999 12140 2444 12140
9492.9799999999996 12160 2453 12160
9510.7000000000007 12180 2463 12180
9528.5409999999993 12200 2472 12200
9546.2819999999992 12220 2482 12220
9564.0390000000007 12240 2492 12240
9581.7160000000003 12260 2501 12260
9599.4240000000009 12280 2511 12280
9617.1800000000003 12300 2521 12300
9634.9030000000002 12320 2530 12320
9652.7189999999991 12340 2540 12340
9670.4419999999991 12360 2550 12360
9688.1710000000003 12380 2560 12380
9705.8179999999993 12400 2569 12400
9723.4539999999997 12420 2579 12420
9741.1399999999994 12440 2589 12440
9758.9809999999998 12460 2599 12460
9776.8179999999993 12480 2608 12480
9794.6049999999996 12500 2618 12500
9812.3080000000009 12520 2628 12520
9830.0750000000007 12540 2638 12540
9847.7569999999996 12560 2648 12560
9865.5519999999997 12580 2657 12580
9883.3099999999995 12600 2667 12600
9901.0450000000001 12620 2677 12620
9918.8269999999993 12640 2687 12640
9936.5740000000005 12660 2697 12660
9954.3690000000006 12680 2707 12680
9972.2330000000002 12700 2717 12700
9990.0069999999996 12720 2727 12720
10007.879999999999 12740 2737 12740
10025.713 12760 2747 12760
10043.571 12780 2757 12780
10061.353999999999 12800 2767 12800
10079.221 12820 2777 12820
10097.111000000001 12840 2787 12840
10114.995999999999 12860 2797 12860
10132.923000000001 12880 2807 12880
10150.772999999999 12900 2817 12900
10168.548000000001 12920 2827 12920
10186.428 12940 2837 12940
10204.304 12960 2847 12960
10222.183999999999 12980 2858 12980
10240.067999999999 13000 2868 13000
10257.915000000001 13020 2878 13020
10275.716 13040 2888 13040
10293.546 13060 2898 13060
10311.375 13080 2908 13080
10329.201999999999 13100 2918 13100
10347.143 13120 2928 13120
10364.995000000001 13140 2939 13140
10382.83 13160 2949 13160
10400.666999999999 13180 2959 13180
10418.553 13200 2969 13200
10436.447 13220 2979 13220
10454.264999999999 13240 2989 13240
10472.115 13260 2999 13260
10489.977999999999 13280 3010 13280
10507.842000000001 13300 3020 13300
10525.646000000001 13320 3030 13320
10543.549999999999 13340 3040 13340
10561.334999999999 13360 3050 13360
10579.108 13380 3061 13380
10596.916999999999 13400 3071 13400
10614.593999999999 13420 3081 13420
10632.402 13440 3091 13440
10650.227000000001 13460 3101 13460
10668.018 13480 3112 13480
10685.736000000001 13500 3122 13500
10703.477999999999 13520 3132 13520
10721.32 13540 3142 13540
10739.134 13560 3153 13560
10756.906000000001 13580 3163 13580
10774.609 13600 3173 13600
10792.317999999999 13620 3183 13620
10810.037 13640 3194 13640
10827.793 13660 3204 13660
10845.607 13680 3214 13680
10863.406999999999 13700 3225 13700
10881.210999999999 13720 3235 13720
10899.021000000001 13740 3245 13740
10916.867 13760 3256 13760
10934.598 13780 3266 13780
10952.353999999999 13800 3276 13800
10970.120999999999 13820 3287 13820
10987.852999999999 13840 3297 13840
11005.57 13860 3307 13860
11023.373 13880 3318 13880
11041.118 13900 3328 13900
11058.901 13920 3338 13920
11076.681 13940 3349 13940
11094.492 13960 3359 13960
11112.248 13980 3370 13980
11130.115 14000 3380 14000
11148.002 14020 3391 14020
11165.874 14040 3401 14040
11183.714 14060 3411 14060
11201.564 14080 3422 14080
11219.468999999999 14100 3432 14100
11237.326999999999 14120 3443 14120
11255.272000000001 14140 3454 14140
11273.127 14160 3464 14160
11291.018 14180 3475 14180
11308.973 14200 3486 14200
11326.936 14220 3496 14220
11344.833000000001 14240 3507 14240
11362.808999999999 14260 3518 14260
11380.75 14280 3528 14280
11398.664000000001 14300 3539 14300
11416.669 14320 3550 14320
11434.635 14340 3560 14340
11452.629999999999 14360 3571 14360
11470.656999999999 14380 3582 14380
11488.757 14400 3593 14400
11506.718999999999 14420 3603 14420
11524.704 14440 3614 14440
11542.749 14460 3625 14460
11560.807000000001 14480 3636 14480
11578.790999999999 14500 3647 14500
11596.731 14520 3657 14520
11614.816999999999 14540 3668 14540
11632.875 14560 3679 14560
11650.991 14580 3690 14580
11669.083000000001 14600 3701 14600
11687.255999999999 14620 3712 14620
11705.352000000001 14640 3723 14640
11723.508 14660 3734 14660
11741.673000000001 14680 3745 14680
11759.849 14700 3756 14700
11778.029 14720 3767 14720
11796.215 14740 3778 14740
11814.407999999999 14760 3789 14760
11832.513999999999 14780 3800 14780
11850.776 14800 3811 14800
11869.063 14820 3822 14820
11887.334999999999 14840 3833 14840
11905.513000000001 14860 3844 14860
11923.73 14880 3855 14880
11941.958000000001 14900 3866 14900
11960.209000000001 14920 3878 14920
11978.419 14940 3889 14940
11996.698 14960 3900 14960
12014.977000000001 14980 3911 14980
12033.190000000001 15000 3922 15000
12051.412 15020 3933 15020
12069.669 15040 3945 15040
12087.918 15060 3956 15060
12106.065000000001 15080 3967 15080
12124.313 15100 3978 15100
12142.584999999999 15120 3989 15120
12160.879999999999 15140 4001 15140
12179.102999999999 15160 4012 15160
12197.293 15180 4023 15180
12215.458000000001 15200 4034 15200
12233.618 15220 4045 15220
12251.799000000001 15240 4056 15240
12269.99 15260 4067 15260
12288.215 15280 4079 15280
12306.352999999999 15300 4090 15300
12324.572 15320 4101 15320
12342.716 15340 4112 15340
12360.888000000001 15360 4124 15360
12379.078 15380 4135 15380
12397.299999999999 15400 4146 15400
12415.388999999999 15420 4157 15420
12433.579 15440 4168 15440
12451.677 15460 4179 15460
12469.794 15480 4191 15480
12487.923000000001 15500 4202 15500
12505.977999999999 15520 4213 15520
12523.950999999999 15540 4224 15540
12542.014999999999 15560 4235 15560
12560.013999999999 15580 4246 15580
12578.092000000001 15600 4257 15600
12596.105 15620 4269 15620
12614.183000000001 15640 4280 15640
12632.192999999999 15660 4291 15660
12650.206 15680 4302 15680
12668.213 15700 4313 15700
12686.120000000001 15720 4325 15720
12704.082 15740 4336 15740
12722.01 15760 4347 15760
12739.866 15780 4358 15780
12757.677 15800 4369 15800
12775.468999999999 15820 4380 15820
12793.384 15840 4391 15840
12811.337 15860 4402 15860
12829.331 15880 4413 15880
12847.205 15900 4424 15900
12865.147999999999 15920 4435 15920
12883.026 15940 4446 15940
12900.995000000001 15960 4457 15960
12918.939 15980 4468 15980
12937.022000000001 16000 4479 16000
12955.07 16020 4490 16020
12973.047 16040 4502 16040
12991.058999999999 16060 4513 16060
13009.084999999999 16080 4524 16080
13027.147000000001 16100 4535 16100
13045.217000000001 16120 4547 16120
13063.246999999999 16140 4558 16140
13081.346 16160 4569 16160
13099.406999999999 16180 4581 16180
13117.518 16200 4592 16200
13135.648999999999 16220 4603 16220
13153.823 16240 4615 16240
13172.032999999999 16260 4627 16260
13190.162 16280 4638 16280
13208.374 16300 4650 16300
13226.573 16320 4661 16320
13244.759 16340 4673 16340
13263.001 16360 4685 16360
13281.263999999999 16380 4696 16380
13299.397999999999 16400 4708 16400
13317.692999999999 16420 4719 16420
13335.984 16440 4731 16440
13354.290000000001 16460 4743 16460
13372.614 16480 4754 16480
13390.855 16500 4766 16500
13409.098 16520 4778 16520
13427.405000000001 16540 4789 16540
13445.754999999999 16560 4801 16560
13464.064 16580 4812 16580
13482.41 16600 4824 16600
13500.719999999999 16620 4836 16620
13519.093000000001 16640 4848 16640
13537.454 16660 4859 16660
13555.83 16680 4871 16680
13574.218999999999 16700 4883 16700
13592.567999999999 16720 4895 16720
13610.950000000001 16740 4906 16740
13629.360000000001 16760 4918 16760
13647.714 16780 4930 16780
13666.115 16800 4942 16800
13684.477999999999 16820 4954 16820
13702.885 16840 4966 16840
13721.323 16860 4978 16860
13739.752 16880 4990 16880
13758.128000000001 16900 5001 16900
13776.559999999999 16920 5013 16920
13794.897000000001 16940 5025 16940
13813.32 16960 5037 16960
13831.742 16980 5049 16980
13850.125 17000 5061 17000
13868.531000000001 17020 5073 17020
13886.987999999999 17040 5085 17040
13905.406999999999 17060 5097 17060
13923.829 17080 5109 17080
13942.236000000001 17100 5121 17100
13960.566000000001 17120 5133 17120
13978.977999999999 17140 5145 17140
13997.382 17160 5157 17160
14015.855 17180 5169 17180
14034.271000000001 17200 5181 17200
14052.636 17220 5193 17220
14071.072 17240 5204 17240
14089.468000000001 17260 5216 17260
14107.871999999999 17280 5228 17280
